chat_id,chat_name,start_msg_id,end_msg_id,start_at,end_at,score,classification,message_count,excerpt
888,Kiriman bukti transfer,116566,118883,2026-05-11 20:11:43,2026-05-12 15:38:03,40,payment_evidence,125,"2026-05-11 20:11:43 CI+rh9AGIABIAZABAPABAg== . 2026-05-11 20:12:02 CKKrh9AGIABIAZABAPABAg== kak helmy 1.275.000 springbed qr bca yulia nota msh manual 2026-05-11 20:12:02 CKKrh9AGIABIAZABAPABAg== : 2026-05-11 20:12:03 CKOrh9AGIABIAZABAPABAg== : 2026-05-11 23:11:48 CMT/h9AGIABIAZABAPABAg== https://jci.jurnal.id/0zozotld4ym shabina 1350,000 mandiri pelunasan 2026-05-11 23:11:50 CMb/h9AGIABIAZABAPABAg== : 2026-05-11 23:11:52 CMj/h9AGIABIAZABAPABAg== : 2026-05-12 09:25:43 CKefitAGIABIAJABAPABAg== 2026-05-12 09:26:39 CN+fitAGIABIAJABAPABAg== https://my.jurnal.id/v3/sales/1809373350 supreme 160 bca lunas Jurnal 2026-05-12 09:26:40 COCfitAGIABIAJABAPABAg== : 2026-05-12 09:26:41 COGfitAGIABIAJABAPABAg== : 2026-05-12 09:44:38 CJaoitAGIABIAZABAPABAg== 2026-05-12 09:45:30 CMqoitAGIABIAZABAPABAg== . 2026-05-12 09:45:30 CMqoitAGIABIAZABAPABAg== subhan 1.300.000 qr bni adel manual 2026-05-12 09:47:13 CLGpitAGIABIAZABAPABAg== 2026-05-12 09:47:27 CL+pitAGIABIAZABAPABAg== https://jci.jurnal.id/s5ds8eu devi ilmia sari 1.000.000 tf mandiri adel Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-05-12 09:47:28 CMCpitAGIABIAZABAPABAg== . 2026-05-12 10:20:38 CIa5itAGIABIAJABAPABAg== 11 Mei 20..."
888,Kiriman bukti transfer,119544,120683,2026-05-12 19:24:35,2026-05-13 14:30:56,40,payment_evidence,60,2026-05-12 19:24:35 CIO4jNAGIABIAZABAPABAtgCzKnlkd+zlAM= 2026-05-12 19:25:29 CLm4jNAGIABIAZABAPABAtgCuuu/q9+zlAM= bp eri/pairin 1.000.000 qris bca ika nota manual 2026-05-12 19:25:32 CLy4jNAGIABIAZABAPABAtgC4KOIrd+zlAM= : 2026-05-12 19:26:00 CNi4jNAGIABIAZABAPABAtgCocaFut+zlAM= kak aji 787.000 qr bca adel manual ada settle an punya ika 1.000.000 kegabung 2026-05-12 19:26:01 CNm4jNAGIABIAZABAPABAtgCw4DKut+zlAM= . 2026-05-12 19:41:05 COG/jNAGIABIAZABAPABAtgCtKfr6eKzlAM= 2026-05-12 19:41:22 CPK/jNAGIABIAZABAPABAtgC6OP88eKzlAM= . 2026-05-12 19:41:22 CPK/jNAGIABIAZABAPABAtgCkqLb8eKzlAM= henny c hutabarat 5.525.000 tf bca cv acc pak ghana adel manual 2026-05-12 20:13:30 CPrOjNAGIAA6IEE1QTFEOTlCOTBFOUM2MzVEMjdFMzlERTQ5MjhEREVCQKHZyuLhM0gBeOOitJziM5ABAPABAtgCqeqYieqzlAM= *Format operan malam tgl 12 mei 2026* Penyetor : adel ika Jumlah uang setor ke ibu - pel yusfina prismadani 3.516.000 - penj kak rani 1.160.000 - pel tiyok / santi 2.038.000 - pel ibu tatik / ibu iswandono 1.730.000 - pel irfan 683.000 - pel vita 5.000.000 - penj 4.873.000 - pel devi ilmia sari 999.000 - penj bapak sukamto 698.000 - penj kak ludang 1.000.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota ...
888,Kiriman bukti transfer,123790,124262,2026-05-16 13:52:36,2026-05-17 10:56:49,40,payment_evidence,80,"2026-05-16 13:52:36 CLSooNAGIABIAZABAPABAtgCuurTspy9lAM= 2026-05-16 13:53:11 CNeooNAGIABIAJABAPABAtgCqMKLw5y9lAM= https://my.jurnal.id/v3/sales/1815946324 KAK DAVID 2.500.000 EDC BCA DEBIT BCA DINI Jurnal 2026-05-16 13:53:11 CNeooNAGIABIAJABAPABAtgCmeWww5y9lAM= ; 2026-05-16 13:53:12 CNiooNAGIABIAJABAPABAtgCwdvQw5y9lAM= ; 2026-05-16 14:14:56 CPCyoNAGIABIAJABAPABAtgC9LvLsaG9lAM= min, sudah saya tf ya 2026-05-16 14:15:13 CIGzoNAGIABIAJABAPABAtgC8JLBuaG9lAM= https://my.jurnal.id/v3/sales/1814584676 adelia meja belajar 627.000 tf bca rusita Jurnal 2026-05-16 14:15:13 CIGzoNAGIABIAJABAPABAtgC5tXjuaG9lAM= : 2026-05-16 14:15:14 CIKzoNAGIABIAJABAPABAtgC96D5uaG9lAM= : 2026-05-16 14:28:16 CJC5oNAGIABIAZABAPABAtgCvYf5rqS9lAM= https://jci.jurnal.id/vm4w0lj4 Bapak Zaenuri 920.000 LUNAS QRIS BCA FREDDY 2026-05-16 14:28:18 CJK5oNAGIABIAZABAPABAtgCjMbar6S9lAM= https://jci.jurnal.id/vm4w0lj4 Bapak Zaenuri 920.000 LUNAS QRIS BCA FREDDY 2026-05-16 14:28:34 CKK5oNAGIABIAZABAPABAtgCiazSt6S9lAM= : 2026-05-16 14:28:37 CKW5oNAGIABIAZABAPABAtgCvLfeuKS9lAM= : 2026-05-16 15:02:32 CJjJoNAGIABIAZABAPABAtgCvLClg6y9lAM= 2026-05-16 15:03:29 CNHJoNAGIABIAZABAPABAtgCgP+nnqy9lAM= https://jci.jurnal.id/gafhw6fi2 ibu ..."
888,Kiriman bukti transfer,124570,125320,2026-05-17 19:42:35,2026-05-19 08:35:22,40,payment_evidence,91,"2026-05-17 19:42:35 CLvvptAGIABIAZABAPABAtgC6cetvqzAlAM= 2026-05-17 19:42:40 CMDvptAGIABIAZABAPABAtgCmuW4wKzAlAM= 2026-05-17 19:42:51 CMvvptAGIABIAZABAPABAtgC2+D9xazAlAM= *Format operan malam tgl 11 april 2026* Penyetor : adel yulia ika Jumlah uang setor ke ibu - penj kak nita 793.000 - penj elviani 549.000 - penj bapak mijo 900.000 - pel supandi 2.700.000 - pel putri dinarwati / arif rahman ns 2.500.000 - pel alifah ulfa 950.000 - pel angga 2.799.000 - pel latifah alfiyani 3.000.000 - pel martha setyawati 347.000 - Pelunasan kak eka Dian 1.850.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manual) : tidak ada nota manual, nota sudah di buat semua - - Flazz - Lemburan - rp 0 Sisa saldo kas lemburan - rp 700.000 2026-05-18 09:25:40 CKTxqdAGIABIAZABAPABAtgC/8/wuuTBlAM= 2026-05-18 09:35:14 COL1qdAGIABIAZABAPABAtgC14ThzObBlAM= https://jci.jurnal.id/7xz3vkm1 kak riva 490.000 kursi w5 hitam qris bca siti Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-05-18 09:35:16 COT1qdAGIABIAZABAPABAtgCtYCzzebBlAM= : 2026-05-18 09:35:17 COX1qdAGIABIAZABAPABAtgCifb9zebBlAM= : 2026-05-18 09:36:07 CJf2qdAGIABIAZABAPABAtgCsseA5ubBlAM= 2026-05-18 09:37:56 CIT3qdAGIABIAZA..."
888,Kiriman bukti transfer,125421,126246,2026-05-19 09:40:06,2026-05-20 08:22:32,40,payment_evidence,99,"2026-05-19 09:40:06 CIabr9AGIABIAZABAPABAtgCxLuwxqnElAM= : 2026-05-19 10:12:35 CKOqr9AGIABIAJABAPABAtgCntrg57DElAM= 3EB08B616698D82FD7A739 2026-05-19 10:14:05 CP2qr9AGIABIAJABAPABAtgCj674krHElAM= 18 Mei 2026 15:08:47 Transfer dari Satriyo Manggo via BRImo Rp0 Rp9.180.000 BRI Mbak @6281249182155 @6285229092368 @39445415862482 @80505320009913 @6281393267325 @Anda @6285293361879 @101928230998239 minta tolong carikan, ini punya siapa ya, terima kasih 2026-05-19 10:14:07 CP+qr9AGIABIAZABAPABAtgCi9LOk7HElAM= A50E536CFDEB575AE2B633C8C8F98767 2026-05-19 10:14:10 CIKrr9AGIABIAZABAPABAtgCz96tlbHElAM= : 2026-05-19 10:14:11 CIOrr9AGIABIAZABAPABAtgC2JbjlbHElAM= : 2026-05-19 10:14:20 CIyrr9AGIABIAJABAPABAtgC67HkmbHElAM= 18-May-2026 TRANSFER DARI PRINT PACK INDONESIA Loker besi 15 pintu=1 unit, loker besi 1 TR Cr. 8,650,000.00 2026-05-19 10:14:21 CI2rr9AGIABIAZABAPABAtgCvI3FmrHElAM= 2026-05-19 10:14:27 CJOrr9AGIABIAZABAPABAtgCnLimnbHElAM= https://jci.jurnal.id/332umixh4s cahya 8.650.000 pelunasan loker bni siti Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-05-19 10:14:28 CJSrr9AGIABIAZABAPABAtgC2O6CnrHElAM= : 2026-05-19 10:14:30 CJarr9AGIABIAZABAPABAtgCudDFnrHElAM= : 2026-05-19 10..."
888,Kiriman bukti transfer,126083,127318,2026-05-19 20:05:13,2026-05-21 09:19:54,40,payment_evidence,111,"2026-05-19 20:05:13 CInAsdAGIABIAJABAPABAtgCoaCOo7XFlAM= *Format operan malam tgl 19 mei 2026* Penyetor : meli liana Jumlah uang setor ke ibu - pel bapak Budi Santoso 1.450.000 - pel pak sunarmanto 975.000 - Penj kak Nova 1.699.000 - Penj Atik Dewi Ratih 65.000 - pel waliyah 1.650.000 - Penj bapak Surono 950.000 - pel mba Mia 2.490.000 - Penj BPK Sukirjan 1.038.000 - Penj pak Ali 370.000 - pel Fitria nur Aulia 1.070.000 - pel bapak Prasetyo 1.650.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manual) : tidak ada nota manual, nota sudah di buat semua - - Flazz - Lemburan - rp 340.000 Sisa saldo kas lemburan - rp 360.000 2026-05-20 08:22:32 CNiZtNAGIABIAZABAPABAtgCw4iritrGlAM= https://jci.jurnal.id/xhk404mllt Aris rachmadani 1.399.000 Lemari Mandiri Yulia 2026-05-20 08:22:34 CNqZtNAGIABIAZABAPABAtgCruabi9rGlAM= : 2026-05-20 08:22:35 CNuZtNAGIABIAZABAPABAtgCzLTUi9rGlAM= : 2026-05-20 09:00:20 CLSrtNAGIABIAZABAPABAtgC6P3Jw+LGlAM= https://jci.jurnal.id/8aho9tnjuy pak joko 18.290.000 tf bca adel 2026-05-20 09:00:21 CLWrtNAGIABIAZABAPABAtgClc+XxOLGlAM= . 2026-05-20 09:10:52 CKywtNAGIABIAJABAPABAtgC2tf08OTGlAM= 19 mei refund dana penjualan titik pratiwi (30037)sejumlah..."
888,Kiriman bukti transfer,127979,129656,2026-05-21 15:22:25,2026-05-23 10:10:55,40,payment_evidence,88,"2026-05-21 15:22:25 CMGBu9AGIABIAJABAPABAtgCwdL15fnJlAM= 20 Mei 2026 8:59:59 QRISOffUs_3_260519_001999462545_SANTI ME 0 Rp8.410.710 YUDI - jingga 2026-05-21 15:22:39 CM+Bu9AGIABIAJABAPABAtgCmMPH7PnJlAM= 20 Mei 2026 8:59:59 QRISOffUs_3_260519_001999462545_SANTI ME 0 Rp8.410.710 YUDI - jingga 2026-05-21 16:35:27 CN+ju9AGIABIAZABAPABAtgC2oLEj4rKlAM= 2026-05-21 16:35:58 CP6ju9AGIABIAZABAPABAtgC3J+TnorKlAM= https://jci.jurnal.id/iigw0tty3 risika wiidiari gamping 2.443.000 lunas qris bca freddy Software Akuntansi Online Terbaik di Indonesia - Jurnal 2026-05-21 16:36:02 CIKku9AGIABIAZABAPABAtgCgvqFoIrKlAM= ; 2026-05-21 16:36:04 CISku9AGIABIAZABAPABAtgCg8DtoIrKlAM= ; 2026-05-21 19:39:33 CIX6u9AGIABIAZABAPABAtgCwOCxorPKlAM= A577336E3116519F135B72353DDAC9EE 2026-05-21 20:12:09 CKmJvNAGIABIAZABAPABAtgCj7iHx7rKlAM= 2026-05-21 20:12:09 CKmJvNAGIABIAZABAPABAtgC4NWZx7rKlAM= *Format operan malam tgl 21 mei 2026* Penyetor : meli ika Jumlah uang setor ke ibu - pel diah tri lestari 1.355.000 - pel sari 1.699.000 - pel bp kusworo 1.800.000 - pel pak ludang 1.750.000 - pel dadang nuri choiruddin 1.399.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manual) : tidak ada nota manual, ..."
1126,🌳INTERNAL Santi Living🌳,20927,20982,2026-01-13 10:11:31,2026-01-13 10:57:48,39,candidate_purchase,21,"2026-01-13 10:11:31 COLvlssGIAA= 2026-01-13 10:11:31 COPvlssGIAA= {""is_hidden_sub_group"":false,""auto_add_disabled"":true,""is_open_group"":true,""context_group"":null,""should_use_identity_header"":true,""is_parent_group_general_chat"":false,""reason"":0,""parent_group_name"":null,""subject"":""Santi Living | Sewa Kasur Jogja"",""show_membership_string"":true,""author"":""241514785550543@lid"",""parent_group_jid"":null,""is_initially_empty"":false} 2026-01-13 10:11:34 COjvlssGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAGqAgA= Media/120363422057960855@g.us/7/c/7cdbe9d7-3462-4deb-afad-10f592b57143.jpg 2026-01-13 10:11:39 COvvlssGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA= dapet harga kulakan 2026-01-13 10:11:53 CPnvlssGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAGqAgA= Media/120363422057960855@g.us/a/1/a1c57e1e-b482-4c75-8f93-3abb2becc368.pdf 2026-01-13 10:11:53 CPnvlssGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA= price list kulakan 2026-01-13 10:52:14 CO6Cl8sGIABIAZABAPABAg== harga kulaka. yg mana maskuu 2026-01-13 10:52:33 CIKDl8sGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA= ini semua harga kulakan 2026-01-13 10:52:38 CIeDl8sGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAHAAQCqAgA= semakin ke kanan semakin murah 2026-01-13 10:52:45 CI2Dl8sGGhMyNDE1MTQ3ODU1NTA1N..."
823,Sales Olshop Santi Mebel,41365,41816,2026-02-12 09:30:57,2026-02-12 15:46:31,39,candidate_purchase,20,"2026-02-12 09:30:57 COH2tMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Halo pak farid 2026-02-12 09:31:30 CIL3tMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Aku mau ambil royal grand 100 4lbr , 160 2 lbr bisa? 2026-02-12 09:45:15 CLv9tMwGIABIAJABAPABAQ== halo don 2026-02-12 09:45:25 CMX9tMwGIABIAJABAPABAQ== hargane langsung ke mas ghana wae don 2026-02-12 09:45:26 CMb9tMwGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Sudah sama admin ki rid 2026-02-12 09:45:38 CNL9tMwGIABIAJABAPABAQ== okee 2026-02-12 15:02:19 CIuStswGIABIAZABAPABAg== Piye don 2026-02-12 15:02:41 CKGStswGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Ridd 2026-02-12 15:02:59 CLOStswGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Ini cust sewa kasurku ada yang mau beli kasur busa grand excl 140 2026-02-12 15:03:10 CL6StswGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAQ== Bisa tak untung berapa ya? 2026-02-12 15:05:30 CMqTtswGIAA6IEFDRDMwOERFOTRFOTYzNzEyMjcxOEJEQ0EyNTc5QjhFQPD6iYfFM0gBeP7+iYfFM5ABAPABAg== Nek grand exclusive ki sitik e bathine don, cobo koe tekon mas ghana, biasane aku diskon customer biasa 15-20rb nett seko hrga jual Mosok kui bathi nggo koe wkwk 2026-02-12 15:12:47 CP+WtswGGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAB..."
1182,Admin Santi Mebel Berjo,80245,80408,2026-04-02 21:52:13,2026-04-03 11:08:55,39,candidate_purchase,4,2026-04-02 21:52:13 CJ2Fus4GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Mas 2026-04-02 21:52:44 CLyFus4GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAA6FDNBRDA3NUE0Mzc3RjUwNThEQUFGQIexu/XUM0gBeI61u/XUM5ABAPABAg== Aku mau beli kasur royal GE 90x200 2 lembar besok pagi bisa dikirim ke godean bareng pickup? 2026-04-03 08:40:32 CJC1vM4GIABIAJABAPABAg== royal grand ya mas 2026-04-03 11:08:55 CNf6vM4GIABIAJABAPABAg== 3EB07EE4062478AFF7D680
1182,Admin Santi Mebel Berjo,80245,80408,2026-04-02 21:52:13,2026-04-03 11:08:55,39,candidate_purchase,4,2026-04-02 21:52:13 CJ2Fus4GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Mas 2026-04-02 21:52:44 CLyFus4GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIAA6FDNBRDA3NUE0Mzc3RjUwNThEQUFGQIexu/XUM0gBeI61u/XUM5ABAPABAg== Aku mau beli kasur royal GE 90x200 2 lembar besok pagi bisa dikirim ke godean bareng pickup? 2026-04-03 08:40:32 CJC1vM4GIABIAJABAPABAg== royal grand ya mas 2026-04-03 11:08:55 CNf6vM4GIABIAJABAPABAg== 3EB07EE4062478AFF7D680
823,Sales Olshop Santi Mebel,92160,92508,2026-04-18 14:34:59,2026-04-19 07:58:44,39,candidate_purchase,45,2026-04-18 14:34:59 CKPojM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Halo pak 2026-04-18 14:34:59 CKPojM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Mau tanya harga hpp kalau aku beli dong 2026-04-18 14:34:59 CKPojM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Royal grand exclusive: - 90x200 - 100x200 Bantal: - springback - ⁠comfy - ⁠royal king 2026-04-18 14:35:10 CK7ojM8GIABIAJABAPABAQ== halo 2026-04-18 14:35:16 CLTojM8GIABIAJABAPABAQ== sek ya tak tekon fakhri 2026-04-18 14:35:20 CLjojM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Okeoke 2026-04-18 14:35:22 CLrojM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Nuwun 2026-04-18 14:49:25 CIXvjM8GIABIAJABAPABAQ== jare fakhri langsung mas ghana e don 2026-04-18 14:49:29 CInvjM8GIABIAJABAPABAQ== hargamu khusus soale 2026-04-18 14:58:31 CKfzjM8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Oke siap nuwn pakk 2026-04-18 15:17:08 CIT8jM8GIABIAZABAPABAg== grand 90 : 684 grand 100 : 782 2026-04-18 15:17:40 CKT8jM8GIABIAZABAPABAg== Royal king : 42rb springback dan comfy sama kaya kemarin 2026-04-18 15:25:45 CImAjc8GGhMyNDE1MTQ3ODU1NTA1NDNAbGlkIABIAZABAPABAg== Mau springback 3 pak 2026-04-18 15:26:18 CKqAjc8GIABIAJABAPABAQ== 50rb x 3 b...
725,Santi Living Sewa Kasur,19342,20283,2026-01-10 14:48:27,2026-01-12 08:07:37,38,candidate_purchase,9,"2026-01-10 14:48:27 CMuIiMsGIABIAJABAPABAQ== Halo Kak *Dhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda telah kami terima dengan rincian berikut: *Paket Kasur (Kasur + Bantal + Selimut):* • 1x Single Standard (Pkt) @ Rp 30.000/hari • 1x Single Super (Pkt) @ Rp 35.000/hari • 1x Double (Pkt) @ Rp 40.000/hari *Kasur Saja:* • 1x Single Standard @ Rp 20.000/hari *Aksesoris Tambahan:* • 1x Extra Bantal @ Rp 5.000/hari *Detail Sewa:* - Total Kasur: 4 unit - Tanggal Mulai: 2026-01-10 - Durasi: 1 hari - Biaya Sewa: Rp 130.000 - Ongkir: Rp 25.000 - *Total Pembayaran: Rp 155.000* *Detail Pengiriman:* - Nama: Dhoni - Alamat: Space CCC, Jetis1, Jetis, Yogyakarta, Daerah Istimewa Yogyakarta 55233 (-7.775411, 110.368106) - Catatan: tes catatan Admin kami akan segera menghubungi Kakak kembali untuk konfirmasi pengiriman. Terima kasih! 🙏 🏦 *Pembayaran via Transfer Bank:* • BCA: 1234567890 a.n. Santi Mebel • Mandiri: 0987654321 a.n. Santi Mebel _Mohon konfirmasi setelah transfer dengan mengirim bukti pembayaran._ 2026-01-10 20:30:56 CJCpicsGIABIAJABAPABAQ== Halo Kak *khusnudhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda ..."
725,Santi Living Sewa Kasur,19342,20283,2026-01-10 14:48:27,2026-01-12 08:07:37,38,candidate_purchase,9,"2026-01-10 14:48:27 CMuIiMsGIABIAJABAPABAQ== Halo Kak *Dhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda telah kami terima dengan rincian berikut: *Paket Kasur (Kasur + Bantal + Selimut):* • 1x Single Standard (Pkt) @ Rp 30.000/hari • 1x Single Super (Pkt) @ Rp 35.000/hari • 1x Double (Pkt) @ Rp 40.000/hari *Kasur Saja:* • 1x Single Standard @ Rp 20.000/hari *Aksesoris Tambahan:* • 1x Extra Bantal @ Rp 5.000/hari *Detail Sewa:* - Total Kasur: 4 unit - Tanggal Mulai: 2026-01-10 - Durasi: 1 hari - Biaya Sewa: Rp 130.000 - Ongkir: Rp 25.000 - *Total Pembayaran: Rp 155.000* *Detail Pengiriman:* - Nama: Dhoni - Alamat: Space CCC, Jetis1, Jetis, Yogyakarta, Daerah Istimewa Yogyakarta 55233 (-7.775411, 110.368106) - Catatan: tes catatan Admin kami akan segera menghubungi Kakak kembali untuk konfirmasi pengiriman. Terima kasih! 🙏 🏦 *Pembayaran via Transfer Bank:* • BCA: 1234567890 a.n. Santi Mebel • Mandiri: 0987654321 a.n. Santi Mebel _Mohon konfirmasi setelah transfer dengan mengirim bukti pembayaran._ 2026-01-10 20:30:56 CJCpicsGIABIAJABAPABAQ== Halo Kak *khusnudhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda ..."
725,Santi Living Sewa Kasur,19342,20283,2026-01-10 14:48:27,2026-01-12 08:07:37,38,candidate_purchase,9,"2026-01-10 14:48:27 CMuIiMsGIABIAJABAPABAQ== Halo Kak *Dhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda telah kami terima dengan rincian berikut: *Paket Kasur (Kasur + Bantal + Selimut):* • 1x Single Standard (Pkt) @ Rp 30.000/hari • 1x Single Super (Pkt) @ Rp 35.000/hari • 1x Double (Pkt) @ Rp 40.000/hari *Kasur Saja:* • 1x Single Standard @ Rp 20.000/hari *Aksesoris Tambahan:* • 1x Extra Bantal @ Rp 5.000/hari *Detail Sewa:* - Total Kasur: 4 unit - Tanggal Mulai: 2026-01-10 - Durasi: 1 hari - Biaya Sewa: Rp 130.000 - Ongkir: Rp 25.000 - *Total Pembayaran: Rp 155.000* *Detail Pengiriman:* - Nama: Dhoni - Alamat: Space CCC, Jetis1, Jetis, Yogyakarta, Daerah Istimewa Yogyakarta 55233 (-7.775411, 110.368106) - Catatan: tes catatan Admin kami akan segera menghubungi Kakak kembali untuk konfirmasi pengiriman. Terima kasih! 🙏 🏦 *Pembayaran via Transfer Bank:* • BCA: 1234567890 a.n. Santi Mebel • Mandiri: 0987654321 a.n. Santi Mebel _Mohon konfirmasi setelah transfer dengan mengirim bukti pembayaran._ 2026-01-10 20:30:56 CJCpicsGIABIAJABAPABAQ== Halo Kak *khusnudhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda ..."
725,Santi Living Sewa Kasur,19342,20283,2026-01-10 14:48:27,2026-01-12 08:07:37,38,candidate_purchase,9,"2026-01-10 14:48:27 CMuIiMsGIABIAJABAPABAQ== Halo Kak *Dhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda telah kami terima dengan rincian berikut: *Paket Kasur (Kasur + Bantal + Selimut):* • 1x Single Standard (Pkt) @ Rp 30.000/hari • 1x Single Super (Pkt) @ Rp 35.000/hari • 1x Double (Pkt) @ Rp 40.000/hari *Kasur Saja:* • 1x Single Standard @ Rp 20.000/hari *Aksesoris Tambahan:* • 1x Extra Bantal @ Rp 5.000/hari *Detail Sewa:* - Total Kasur: 4 unit - Tanggal Mulai: 2026-01-10 - Durasi: 1 hari - Biaya Sewa: Rp 130.000 - Ongkir: Rp 25.000 - *Total Pembayaran: Rp 155.000* *Detail Pengiriman:* - Nama: Dhoni - Alamat: Space CCC, Jetis1, Jetis, Yogyakarta, Daerah Istimewa Yogyakarta 55233 (-7.775411, 110.368106) - Catatan: tes catatan Admin kami akan segera menghubungi Kakak kembali untuk konfirmasi pengiriman. Terima kasih! 🙏 🏦 *Pembayaran via Transfer Bank:* • BCA: 1234567890 a.n. Santi Mebel • Mandiri: 0987654321 a.n. Santi Mebel _Mohon konfirmasi setelah transfer dengan mengirim bukti pembayaran._ 2026-01-10 20:30:56 CJCpicsGIABIAJABAPABAQ== Halo Kak *khusnudhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda ..."
725,Santi Living Sewa Kasur,19342,20283,2026-01-10 14:48:27,2026-01-12 08:07:37,38,candidate_purchase,9,"2026-01-10 14:48:27 CMuIiMsGIABIAJABAPABAQ== Halo Kak *Dhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda telah kami terima dengan rincian berikut: *Paket Kasur (Kasur + Bantal + Selimut):* • 1x Single Standard (Pkt) @ Rp 30.000/hari • 1x Single Super (Pkt) @ Rp 35.000/hari • 1x Double (Pkt) @ Rp 40.000/hari *Kasur Saja:* • 1x Single Standard @ Rp 20.000/hari *Aksesoris Tambahan:* • 1x Extra Bantal @ Rp 5.000/hari *Detail Sewa:* - Total Kasur: 4 unit - Tanggal Mulai: 2026-01-10 - Durasi: 1 hari - Biaya Sewa: Rp 130.000 - Ongkir: Rp 25.000 - *Total Pembayaran: Rp 155.000* *Detail Pengiriman:* - Nama: Dhoni - Alamat: Space CCC, Jetis1, Jetis, Yogyakarta, Daerah Istimewa Yogyakarta 55233 (-7.775411, 110.368106) - Catatan: tes catatan Admin kami akan segera menghubungi Kakak kembali untuk konfirmasi pengiriman. Terima kasih! 🙏 🏦 *Pembayaran via Transfer Bank:* • BCA: 1234567890 a.n. Santi Mebel • Mandiri: 0987654321 a.n. Santi Mebel _Mohon konfirmasi setelah transfer dengan mengirim bukti pembayaran._ 2026-01-10 20:30:56 CJCpicsGIABIAJABAPABAQ== Halo Kak *khusnudhoni*! 👋 Terima kasih sudah memesan di *Sewa Kasur Jogja by Santi Mebel*. Pesanan Anda ..."
